category,meanRAX,sdRAX,minRAX,maxRAX,lenRAX,stepRAX,rmsRAX,entropy1RAX,entrpy2RAX,fftRAX,meanRAY,sdRAY,minRAY,maxRAY,lenRAY,stepRAY,rmsRAY,entropy1RAY,entrpy2RAY,fftRAY,meanRAZ,sdRAZ,minRAZ,maxRAZ,lenRAZ,stepRAZ,rmsRAZ,entropy1RAZ,entrpy2RAZ,fftRAZ,meanGX,sdGX,minGX,maxGX,lenGX,stepGX,rmsGX,entropy1GX,entrpy2GX,fftGX,meanGY,sdGY,minGY,maxGY,lenGY,stepGY,rmsGY,entropy1GY,entrpy2GY,fftGY,meanGZ,sdGZ,minGZ,maxGZ,lenGZ,stepGZ,rmsGZ,entropy1GZ,entrpy2GZ,fftGZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,-0.034341,0.42205,-0.81052,0.61577,31,620,0.41661,0.13629,5.3804,0.42423,-0.43544,0.63069,-1.6508,0.64919,31,620,0.75799,3.7822,17.811,0.42615,9.3768,1.3259,7.6704,11.45,31,620,9.4671,4.9403,2778.4,0.9338,-0.020585,0.033905,-0.075592,0.062744,31,620,0.039194,3.8494,0.047622,0.024079,0.016752,0.054552,-0.054642,0.10458,31,620,0.056219,1.7418,0.097977,0.042961,-0.012617,0.0048257,-0.020737,-0.0053253,31,620,0.013481,4.8496,0.0056335,0.0041862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.079417,0.86334,-1.1287,1.5224,42,840,0.85669,-2.2083,30.825,0.61058,0.0068654,0.51263,-0.79959,0.82997,42,840,0.50654,-6.5514,10.776,0.4042,9.8793,1.0305,7.4687,11.147,42,840,9.9316,5.3845,4142.8,0.77988,0.018546,0.025661,-0.012039,0.062744,42,840,0.031413,3.9765,0.041444,0.023414,-0.062136,0.052708,-0.12045,0.050171,42,840,0.081074,4.8563,0.27606,0.035086,-0.0050768,0.0099367,-0.024124,0.014481,42,840,0.011053,4.2509,0.0051308,0.004116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,-0.10654,0.66084,-1.0397,1.1702,58,1160,0.66372,3.9707,25.551,0.36401,-0.14974,0.51334,-1.2846,0.92041,58,1160,0.53047,3.5496,16.321,0.34018,9.5772,1.2987,7.2382,12.035,58,1160,9.6633,5.8448,5416,0.88028,-0.0042343,0.030393,-0.052322,0.060852,58,1160,0.030426,2.6641,0.053692,0.01985,0.027844,0.064403,-0.12045,0.12654,58,1160,0.069653,3.8265,0.28139,0.056395,-0.005968,0.012264,-0.021652,0.018417,58,1160,0.013544,4.6506,0.010639,0.010506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,-0.10654,0.66084,-1.0397,1.1702,58,1160,0.66372,3.9707,25.551,0.36401,-0.14974,0.51334,-1.2846,0.92041,58,1160,0.53047,3.5496,16.321,0.34018,9.5772,1.2987,7.2382,12.035,58,1160,9.6633,5.8448,5416,0.88028,-0.0042343,0.030393,-0.052322,0.060852,58,1160,0.030426,2.6641,0.053692,0.01985,0.027844,0.064403,-0.12045,0.12654,58,1160,0.069653,3.8265,0.28139,0.056395,-0.005968,0.012264,-0.021652,0.018417,58,1160,0.013544,4.6506,0.010639,0.010506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.031616,0.59889,-0.86877,1.5864,44,880,0.59289,-6.0384,15.467,0.37284,-0.25501,0.30816,-0.75838,0.46997,44,880,0.39728,4.7102,6.9446,0.28629,9.5327,1.4589,7.3219,12.143,44,880,9.6411,5.4429,4089.9,1.5104,-0.004004,0.031688,-0.056183,0.03273,44,880,0.031581,-0.22312,0.043884,0.025843,-0.038442,0.052622,-0.15413,0.067657,44,880,0.064683,4.43,0.18409,0.044332,-0.0076107,0.0069697,-0.019897,0.0041199,44,880,0.010266,4.822,0.0046374,0.00665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,-0.17076,0.37456,-0.86877,0.28444,32,640,0.40629,2.9526,5.2823,0.30644,-0.13781,0.34697,-0.79076,0.40475,32,640,0.36827,3.2611,4.3399,0.25766,9.5916,0.93664,8.3739,11.406,32,640,9.6358,4.9934,2971.2,0.91199,-0.0055075,0.029022,-0.050339,0.040527,32,640,0.029091,2.1546,0.027081,0.023554,0.028873,0.06312,-0.064377,0.1302,32,640,0.068507,3.1603,0.15018,0.05505,-0.00842,0.0063569,-0.020416,0.0011139,32,640,0.01049,4.4783,0.0035214,0.0038942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,-0.20837,0.85744,-1.0173,1.7339,28,560,0.86739,4.9539,21.066,0.69271,-0.32897,0.31072,-0.79076,0.041153,28,560,0.44868,3.9818,5.6369,0.22238,10.067,1.6829,7.317,12.5,28,560,10.201,4.7875,2913.9,1.7311,0.0072828,0.034702,-0.034225,0.070892,28,560,0.034846,0.43976,0.033999,0.031469,-0.023364,0.075804,-0.11168,0.1317,28,560,0.078019,3.9215,0.17043,0.060045,-0.012441,0.0087991,-0.025772,0.00030518,28,560,0.015148,4.367,0.0064245,0.006935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,-0.08063,0.59877,-1.1246,0.83479,64,1280,0.59952,1.9648,23.003,0.40777,-0.20871,0.54088,-1.4719,0.74835,64,1280,0.5758,4.1203,21.219,0.33634,9.9631,1.0031,7.9661,11.918,64,1280,10.013,5.9927,6416.3,0.77535,0.0053451,0.026204,-0.033432,0.057938,64,1280,0.026542,2.2438,0.045087,0.019723,0.0016799,0.048034,-0.11168,0.062698,64,1280,0.047686,9.9179,0.14554,0.034764,-0.010361,0.0073194,-0.023727,0.00016785,64,1280,0.012653,5.6042,0.010246,0.0052368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,-0.12987,0.55647,-0.91541,1.0315,67,1340,0.56736,4.0749,21.567,0.44676,-0.22204,0.36308,-0.83682,0.74835,67,1340,0.42327,4.723,12.004,0.27485,9.8858,1.4815,7.2641,12.343,67,1340,9.9946,6.0496,6692.7,1.0484,-0.0068154,0.027336,-0.062622,0.040268,67,1340,0.027974,3.3518,0.052431,0.02091,-0.018096,0.058764,-0.11111,0.084351,67,1340,0.061066,3.4311,0.24985,0.040162,-0.0099562,0.0053054,-0.020432,0.00015259,67,1340,0.011263,5.8224,0.0084992,0.003882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0.069845,0.49099,-1.2829,0.76433,49,980,0.49095,2.0363,11.81,0.36023,-0.31277,0.3603,-0.75211,0.53473,49,980,0.47434,4.7767,11.025,0.33288,9.7159,1.1436,7.3791,11.407,49,980,9.7816,5.6047,4688.3,1.0173,0.0023611,0.026512,-0.035568,0.041885,49,980,0.026346,3.1355,0.034011,0.017354,-0.0067294,0.051943,-0.093704,0.063446,49,980,0.051849,2.202,0.13173,0.034723,-0.010412,0.0062679,-0.023819,0.0031738,49,980,0.01212,5.2786,0.0071976,0.005072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,-0.058729,0.57924,-1.2829,0.83052,46,920,0.57591,1.6828,15.257,0.42087,0.015481,0.38569,-0.60979,0.62668,46,920,0.38179,-2.3334,6.7052,0.26541,9.3706,1.3644,7.2213,12.086,46,920,9.4672,5.5089,4122.9,1.1368,0.0037603,0.023641,-0.041306,0.037613,46,920,0.023683,2.3214,0.025801,0.02156,-0.0044552,0.054586,-0.10963,0.060745,46,920,0.054173,-1.0054,0.135,0.054752,-0.0088547,0.0043023,-0.018341,-0.0042114,46,920,0.0098241,5.3685,0.0044396,0.0040328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,-0.058729,0.57924,-1.2829,0.83052,46,920,0.57591,1.6828,15.257,0.42087,0.015481,0.38569,-0.60979,0.62668,46,920,0.38179,-2.3334,6.7052,0.26541,9.3706,1.3644,7.2213,12.086,46,920,9.4672,5.5089,4122.9,1.1368,0.0037603,0.023641,-0.041306,0.037613,46,920,0.023683,2.3214,0.025801,0.02156,-0.0044552,0.054586,-0.10963,0.060745,46,920,0.054173,-1.0054,0.135,0.054752,-0.0088547,0.0043023,-0.018341,-0.0042114,46,920,0.0098241,5.3685,0.0044396,0.0040328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.16691,0.57777,-1.0749,0.96461,44,880,0.59506,2.7451,15.58,0.44345,-0.36115,0.50277,-1.0762,0.62668,44,880,0.61438,4.3444,16.608,0.38215,10.148,1.0322,7.6261,12.086,44,880,10.199,5.4518,4577.3,0.80765,-0.0086202,0.034172,-0.055756,0.05867,44,880,0.034864,3.3927,0.053482,0.023913,-0.0088567,0.048797,-0.10963,0.08255,44,880,0.049046,4.1075,0.10584,0.029894,-0.011331,0.00467,-0.020462,-0.0049133,44,880,0.012235,5.3398,0.0065867,0.0041828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,-0.38365,0.66017,-1.0749,0.80452,33,660,0.75486,3.9257,18.804,0.63124,-0.20317,0.68227,-1.2958,0.95389,33,660,0.7019,3.0369,16.258,0.63611,9.976,2.3013,5.8441,13.393,33,660,10.23,5.0055,3453.6,2.6594,-0.0088251,0.038192,-0.057877,0.05867,33,660,0.038631,2.8063,0.049247,0.034299,-0.008784,0.076693,-0.12663,0.1476,33,660,0.076031,3.8896,0.19076,0.069019,-0.012697,0.012455,-0.029205,0.0049744,33,660,0.017653,4.2215,0.010284,0.013181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,-0.40922,0.8443,-1.3712,0.92012,29,580,0.92505,3.5809,24.816,0.7452,-0.024635,0.51255,-1.2958,0.63805,29,580,0.50424,-4.0852,7.3734,0.39257,9.656,1.5203,7.5939,14.035,29,580,9.7709,4.8416,2768.6,1.0579,0.022235,0.04422,-0.036621,0.10744,29,580,0.048809,3.1025,0.069089,0.034221,-0.035328,0.076618,-0.15121,0.092056,29,580,0.083162,2.5354,0.20056,0.062265,-0.0023493,0.0096301,-0.017136,0.0082092,29,580,0.0097499,0.37368,0.0027568,0.0090473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,-0.21485,0.62423,-1.0181,0.72945,41,820,0.65293,2.9998,17.479,0.55437,-0.22999,0.37565,-1.0173,0.28381,41,820,0.43654,3.7837,7.8132,0.22925,9.6056,1.1998,7.3713,11.836,41,820,9.6785,5.3465,3840.6,1.2443,-0.015719,0.042034,-0.093414,0.059616,41,820,0.044394,3.1581,0.080804,0.028072,-0.0041415,0.0559,-0.13974,0.071609,41,820,0.05537,2.4688,0.1257,0.033535,-0.0048649,0.0085037,-0.016998,0.0056915,41,820,0.0097065,3.6702,0.0038629,0.0086665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-0.4155,0.47782,-1.1989,0.13629,29,580,0.62695,3.7415,11.399,0.45563,-0.25473,0.25655,-0.7326,0.022217,29,580,0.35837,4.0939,3.7245,0.20257,9.4479,0.5333,8.5532,10.255,29,580,9.4625,4.8558,2596.6,0.4139,-0.0098524,0.038085,-0.073807,0.059616,29,580,0.038698,3.1699,0.043429,0.034712,0.0064576,0.059464,-0.045502,0.1179,29,580,0.058785,-3.3325,0.10022,0.067972,-0.012783,0.0065781,-0.021606,-0.0056915,29,580,0.014324,4.6689,0.0059505,0.004376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,-0.31433,0.82219,-1.5219,1.7161,75,1500,0.8751,4.8953,57.435,0.51991,-0.28538,0.5222,-1.2858,0.65263,75,1500,0.59203,4.5915,26.288,0.48484,9.8213,1.4787,6.7316,12.94,75,1500,9.9306,6.2127,7396.2,1.1177,0.0098794,0.02721,-0.034866,0.045151,75,1500,0.028777,4.186,0.062107,0.018625,-0.0017558,0.052247,-0.10381,0.070694,75,1500,0.051927,-4.447,0.20223,0.025108,-0.006026,0.0064474,-0.018539,0.0029297,75,1500,0.0087936,5.2997,0.0057996,0.0038127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,-0.37553,0.62306,-1.3502,0.41679,29,580,0.71822,3.3007,14.959,0.41989,-0.048005,0.42009,-0.72522,0.57607,29,580,0.41557,0.16953,5.0082,0.36919,9.8957,1.2346,8.4525,11.955,29,580,9.9698,4.8473,2882.5,1.2422,0.0051164,0.036349,-0.064301,0.072784,29,580,0.036081,3.6518,0.037754,0.024781,-0.019864,0.066688,-0.13937,0.10747,29,580,0.068473,3.2089,0.13597,0.056464,-0.0079519,0.0078746,-0.017929,0.0085449,29,580,0.011095,4.1912,0.00357,0.0049084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.020234,0.48721,-0.79173,0.65739,29,580,0.47916,2.7623,6.6583,0.36184,-0.12258,0.57149,-0.82083,0.8728,29,580,0.57478,2.5728,9.5807,0.44396,9.6994,1.9876,6.3929,12.289,29,580,9.8941,4.828,2838.9,1.4442,0.017687,0.028624,-0.014954,0.072784,29,580,0.033225,3.349,0.032013,0.0264,-0.055647,0.040646,-0.13937,-0.014099,29,580,0.068496,4.5092,0.13606,0.036158,-0.0022641,0.006532,-0.0099487,0.0085449,29,580,0.0068061,2.2954,0.0013433,0.0034705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,-0.18604,0.62193,-1.8831,1.1934,74,1480,0.64512,3.907,30.798,0.44312,-0.13271,0.44219,-0.92236,0.72864,74,1480,0.4588,4.1152,15.577,0.37527,9.7438,1.4832,7.5741,12.303,74,1480,9.8545,6.1931,7186.2,1.0698,-0.0023334,0.046083,-0.076767,0.10349,74,1480,0.04583,3.7741,0.15543,0.033336,0.0020742,0.066522,-0.13414,0.10394,74,1480,0.066103,1.1958,0.32335,0.050138,-0.0067939,0.007248,-0.018387,0.0059814,74,1480,0.0098985,5.278,0.0072505,0.0049283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,-0.4762,0.64997,-1.5148,0.74034,60,1200,0.80137,4.7027,38.531,0.40935,-0.25599,0.42471,-1.0741,0.37305,60,1200,0.49285,4.4964,14.574,0.30107,9.7154,1.1941,7.2725,11.944,60,1200,9.7873,5.8961,5747.5,1.0621,-0.0070183,0.033231,-0.083359,0.032852,60,1200,0.033692,1.9478,0.068108,0.023504,0.0034236,0.041778,-0.075912,0.10216,60,1200,0.041569,3.4209,0.10368,0.038645,-0.010828,0.0070728,-0.023972,-6.10E-05,60,1200,0.012901,5.5719,0.009986,0.0065505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,-0.26112,0.46516,-0.82938,0.59433,34,680,0.52744,3.082,9.4585,0.35458,-0.10052,0.59693,-1.145,0.51456,34,680,0.59662,0.84399,12.102,0.59398,9.4538,1.469,6.9852,11.328,34,680,9.5639,5.0701,3109.9,1.4439,0.0054523,0.030699,-0.035446,0.059586,34,680,0.030732,1.3176,0.032112,0.022947,-0.035336,0.043862,-0.090973,0.02681,34,680,0.05582,3.8654,0.10594,0.047004,-0.0051548,0.0068922,-0.01593,0.0084991,34,680,0.0085251,4.073,0.002471,0.0056342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,-0.14818,0.49335,-1.2977,0.73552,78,1560,0.51209,4.1315,20.454,0.33772,-0.22516,0.44931,-1.0459,0.47044,78,1560,0.49998,4.3508,19.499,0.29785,9.4083,1.3992,5.8492,11.597,78,1560,9.5105,6.2689,7055.1,1.1626,0.00064948,0.029087,-0.042725,0.059586,78,1560,0.028907,3.7836,0.065178,0.01518,-0.0030492,0.059495,-0.089081,0.15759,78,1560,0.059191,7.5422,0.27328,0.033847,-0.012608,0.0057773,-0.0289,-0.0026855,78,1560,0.013853,6.1329,0.014969,0.0037581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,-0.14818,0.49335,-1.2977,0.73552,78,1560,0.51209,4.1315,20.454,0.33772,-0.22516,0.44931,-1.0459,0.47044,78,1560,0.49998,4.3508,19.499,0.29785,9.4083,1.3992,5.8492,11.597,78,1560,9.5105,6.2689,7055.1,1.1626,0.00064948,0.029087,-0.042725,0.059586,78,1560,0.028907,3.7836,0.065178,0.01518,-0.0030492,0.059495,-0.089081,0.15759,78,1560,0.059191,7.5422,0.27328,0.033847,-0.012608,0.0057773,-0.0289,-0.0026855,78,1560,0.013853,6.1329,0.014969,0.0037581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,-0.479,0.40484,-1.0322,0.033356,29,580,0.62264,4.2038,11.243,0.31401,-0.33946,0.58024,-1.2605,0.31721,29,580,0.66356,3.0131,12.769,0.49462,9.9326,1.7572,6.968,12.056,29,580,10.082,4.8356,2947.5,1.6356,-0.0020568,0.026112,-0.04213,0.046387,29,580,0.02574,1.6013,0.019215,0.023314,0.0077073,0.060481,-0.054901,0.093063,29,580,0.059927,-1.4732,0.10415,0.067513,-0.01652,0.004693,-0.022827,-0.007431,29,580,0.017152,4.7985,0.0085311,0.0037762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,-0.18662,0.66405,-1.0322,0.73274,30,600,0.67904,1.7555,13.833,0.54871,-0.090744,0.36045,-0.59518,0.42365,30,600,0.36583,1.7698,4.0149,0.22411,9.8199,1.5673,7.0196,11.819,30,600,9.9401,4.8888,2964.2,0.90694,0.015774,0.032085,-0.029465,0.073364,30,600,0.03527,3.1086,0.037319,0.021754,-0.016815,0.04552,-0.078568,0.067825,30,600,0.047809,3.5984,0.068572,0.037362,-0.015547,0.0074611,-0.026642,-0.0017395,30,600,0.017191,4.6965,0.0088658,0.0049992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-0.44096,0.57302,-1.4034,0.58078,48,960,0.7183,4.3931,24.766,0.40141,-0.32062,0.56844,-1.3815,0.8203,48,960,0.64745,4.4995,20.121,0.52732,9.3948,1.0822,7.0196,10.696,48,960,9.4556,5.5753,4291.6,1.0329,-0.019799,0.017381,-0.04155,0.015823,48,960,0.026225,4.8844,0.033013,0.014939,0.011375,0.04206,-0.07814,0.071365,48,960,0.043146,3.5908,0.089357,0.041212,-0.022072,0.0047976,-0.03093,-0.012482,48,960,0.022576,5.5504,0.024465,0.0037256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,-0.20416,0.49646,-1.1003,0.54437,52,1040,0.53237,3.4804,14.738,0.57648,-0.40564,0.32368,-1.0289,0.060638,52,1040,0.51701,5.2067,13.899,0.36063,9.916,1.8117,6.4344,12.948,52,1040,10.077,5.6763,5280.4,2.0427,0.0034203,0.034572,-0.063232,0.050644,52,1040,0.034408,1.8899,0.061564,0.030237,-0.019739,0.052256,-0.1194,0.088303,52,1040,0.055387,4.1403,0.15952,0.049002,-0.016259,0.005919,-0.03093,-0.004425,52,1040,0.017284,5.599,0.015534,0.0049958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,-0.35112,0.45115,-1.1551,0.61301,63,1260,0.56886,5.0575,20.387,0.3158,-0.15656,0.42163,-1.023,0.51988,63,1260,0.44661,3.8535,12.566,0.2992,9.8591,1.2768,6.9047,12.272,63,1260,9.9401,5.9653,6224.8,0.85859,-0.0018318,0.029242,-0.037811,0.061035,63,1260,0.029067,6.7073,0.053228,0.020593,0.013001,0.044136,-0.066635,0.10176,63,1260,0.045673,3.1022,0.13142,0.038625,-0.011118,0.006107,-0.023727,-0.004837,63,1260,0.012661,5.7722,0.010099,0.0049524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,-0.24223,0.51618,-1.1512,0.57512,49,980,0.56541,3.73,15.665,0.37103,-0.13322,0.43985,-0.88815,0.66898,49,980,0.45526,3.2135,10.156,0.34102,9.7621,1.2272,7.9606,12.272,49,980,9.8373,5.6037,4741.9,0.79258,-0.0014119,0.020215,-0.051636,0.031219,49,980,0.020057,-1.4549,0.019712,0.015498,-0.018175,0.038998,-0.094864,0.06987,49,980,0.042663,4.3119,0.089187,0.028556,-0.0079103,0.0037491,-0.014465,-0.0032959,49,980,0.0087374,5.4582,0.0037407,0.003114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,-0.32449,0.39403,-0.91116,0.59521,84,1680,0.50863,5.6674,21.731,0.25492,-0.16356,0.45308,-1.1043,0.82649,84,1680,0.47915,4.6213,19.285,0.3357,9.7098,1.1697,7.9105,11.558,84,1680,9.7792,6.3819,8033.1,0.96886,4.34E-05,0.035127,-0.075409,0.067215,84,1680,0.034918,-0.24784,0.10242,0.024436,-0.013781,0.048901,-0.10112,0.068741,84,1680,0.050525,3.4744,0.21443,0.0432,-0.0053785,0.0048033,-0.022034,0.0015411,84,1680,0.007192,5.8196,0.0043449,0.0031125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,-0.32449,0.39403,-0.91116,0.59521,84,1680,0.50863,5.6674,21.731,0.25492,-0.16356,0.45308,-1.1043,0.82649,84,1680,0.47915,4.6213,19.285,0.3357,9.7098,1.1697,7.9105,11.558,84,1680,9.7792,6.3819,8033.1,0.96886,4.34E-05,0.035127,-0.075409,0.067215,84,1680,0.034918,-0.24784,0.10242,0.024436,-0.013781,0.048901,-0.10112,0.068741,84,1680,0.050525,3.4744,0.21443,0.0432,-0.0053785,0.0048033,-0.022034,0.0015411,84,1680,0.007192,5.8196,0.0043449,0.0031125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,-0.28489,0.59393,-1.5124,0.45107,49,980,0.65324,3.5794,20.909,0.43261,-0.27387,0.51,-0.95439,0.92702,49,980,0.57428,4.7638,16.16,0.39327,9.8959,1.0739,7.5592,11.589,49,980,9.9528,5.6063,4853.8,0.68493,0.0044964,0.030559,-0.037094,0.048141,49,980,0.030578,1.5637,0.045815,0.021113,0.0061916,0.055385,-0.065277,0.096466,49,980,0.055166,0.24498,0.14912,0.041433,-0.013236,0.0075387,-0.031647,-0.0019379,49,980,0.015194,5.378,0.011312,0.0065307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-0.098789,0.70538,-1.2847,1.3186,85,1700,0.70815,1.8275,42.625,0.49087,-0.19586,0.63031,-1.0573,1.712,85,1700,0.65649,5.0654,36.633,0.50795,9.3965,1.1777,6.3248,10.899,85,1700,9.4691,6.3977,7621.5,0.84349,0.00080584,0.023909,-0.070114,0.070282,85,1700,0.023782,-0.99312,0.048073,0.017101,-0.010677,0.045845,-0.083511,0.12961,85,1700,0.046808,3.5692,0.18624,0.028502,-0.0070095,0.0045747,-0.019653,0.0054779,85,1700,0.0083555,6.0828,0.0059343,0.0022992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-0.098789,0.70538,-1.2847,1.3186,85,1700,0.70815,1.8275,42.625,0.49087,-0.19586,0.63031,-1.0573,1.712,85,1700,0.65649,5.0654,36.633,0.50795,9.3965,1.1777,6.3248,10.899,85,1700,9.4691,6.3977,7621.5,0.84349,0.00080584,0.023909,-0.070114,0.070282,85,1700,0.023782,-0.99312,0.048073,0.017101,-0.010677,0.045845,-0.083511,0.12961,85,1700,0.046808,3.5692,0.18624,0.028502,-0.0070095,0.0045747,-0.019653,0.0054779,85,1700,0.0083555,6.0828,0.0059343,0.0022992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,-0.58761,0.41556,-1.1365,0.13004,32,640,0.71595,4.5544,16.403,0.41777,-0.23235,0.15844,-0.47188,-0.019257,32,640,0.27983,4.6284,2.5058,0.14741,10.316,0.94836,8.778,11.637,32,640,10.358,4.994,3433,0.77906,-0.0038204,0.026458,-0.070114,0.026443,32,640,0.02632,-1.362,0.022168,0.0169,-0.0097532,0.056888,-0.06192,0.12961,32,640,0.056835,4.6152,0.10337,0.029301,-0.01299,0.0059188,-0.025238,-0.0056458,32,640,0.014236,4.8572,0.0064853,0.0030038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,-0.33795,0.40238,-0.80653,0.45181,46,920,0.52212,4.6163,12.54,0.29738,-0.33196,0.64459,-1.1317,0.9147,46,920,0.71879,4.106,23.766,0.50949,9.8348,1.2314,6.7824,11.869,46,920,9.91,5.512,4517.5,1.0568,-0.01552,0.026473,-0.056808,0.018356,46,920,0.030437,3.6521,0.042616,0.019005,-0.0075325,0.034219,-0.091949,0.035172,46,920,0.034673,1.384,0.055302,0.028482,-0.011154,0.0037683,-0.019958,-0.0024719,46,920,0.01176,5.4352,0.0063618,0.0026543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,-0.32762,0.52697,-1.5296,0.16147,40,800,0.61489,3.5437,15.124,0.44987,-0.47888,0.40131,-0.93388,0.82104,40,800,0.62157,4.8092,15.454,0.29447,9.8264,1.1036,8.1102,11.68,40,800,9.8866,5.3131,3909.8,0.94561,0.020844,0.01885,-0.016296,0.046341,40,800,0.027945,4.6646,0.031237,0.015429,0.0099354,0.043812,-0.046509,0.089874,40,800,0.044387,2.4151,0.07881,0.039553,-0.022308,0.0067868,-0.037521,-0.012604,40,800,0.023293,5.2581,0.021702,0.0063314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,-0.43745,0.56499,-1.7672,0.57518,118,2360,0.71265,5.7852,59.929,0.29228,-0.069741,0.49234,-1.2086,0.8387,118,2360,0.49519,3.6433,28.935,0.28113,9.6972,1.0061,7.1026,11.344,118,2360,9.7489,6.8747,11215,0.61378,-0.0069143,0.047302,-0.096512,0.091492,118,2360,0.047606,4.8295,0.26743,0.024216,-0.011541,0.055783,-0.12321,0.099075,118,2360,0.056733,4.4293,0.3798,0.04498,-0.012433,0.0085246,-0.025909,0.0029907,118,2360,0.015054,6.4029,0.026743,0.004606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,-0.43745,0.56499,-1.7672,0.57518,118,2360,0.71265,5.7852,59.929,0.29228,-0.069741,0.49234,-1.2086,0.8387,118,2360,0.49519,3.6433,28.935,0.28113,9.6972,1.0061,7.1026,11.344,118,2360,9.7489,6.8747,11215,0.61378,-0.0069143,0.047302,-0.096512,0.091492,118,2360,0.047606,4.8295,0.26743,0.024216,-0.011541,0.055783,-0.12321,0.099075,118,2360,0.056733,4.4293,0.3798,0.04498,-0.012433,0.0085246,-0.025909,0.0029907,118,2360,0.015054,6.4029,0.026743,0.004606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,-0.43745,0.56499,-1.7672,0.57518,118,2360,0.71265,5.7852,59.929,0.29228,-0.069741,0.49234,-1.2086,0.8387,118,2360,0.49519,3.6433,28.935,0.28113,9.6972,1.0061,7.1026,11.344,118,2360,9.7489,6.8747,11215,0.61378,-0.0069143,0.047302,-0.096512,0.091492,118,2360,0.047606,4.8295,0.26743,0.024216,-0.011541,0.055783,-0.12321,0.099075,118,2360,0.056733,4.4293,0.3798,0.04498,-0.012433,0.0085246,-0.025909,0.0029907,118,2360,0.015054,6.4029,0.026743,0.004606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-0.37576,0.59529,-1.6297,0.34894,29,580,0.69523,3.3347,14.017,0.47999,-0.47188,0.32406,-0.99905,-0.028687,29,580,0.56927,4.4914,9.3978,0.34749,9.7071,0.63394,8.8403,10.92,29,580,9.7271,4.855,2743.9,0.56575,-0.019488,0.024869,-0.051331,0.019669,29,580,0.031256,3.8239,0.028331,0.021603,-0.026782,0.045585,-0.10184,0.055939,29,580,0.052188,3.5719,0.078983,0.03351,-0.011042,0.004881,-0.016235,-0.00013733,29,580,0.012039,4.6572,0.004203,0.0035795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-0.81822,0.38076,-1.2408,-0.10236,38,760,0.90036,5.0508,30.805,0.27619,-0.31991,0.41437,-0.83229,0.53574,38,760,0.51916,4.5018,10.242,0.34092,10.008,0.80302,9.1525,11.056,38,760,10.039,5.2434,3829.8,0.62963,0.025144,0.018532,-0.0186,0.057755,38,760,0.031091,4.8425,0.036733,0.014921,0.017743,0.039279,-0.036041,0.099228,38,760,0.042627,3.2243,0.069047,0.039408,-0.010887,0.0027843,-0.016022,-0.0069733,38,760,0.011228,5.2023,0.004791,0.0022368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
